CustomerKey;Nome;Sobrenome;Nome Completo;Genero;DatPrimeiraCompra;Cidade do Cliente
27249;Emma;Cox;Emma Cox;Feminino;2020-02-23;Santa Monica
27250;Virginia;Vance;Virginia Vance;Feminino;2019-10-25;Burien
27251;Jessica;Flores;Jessica Flores;Feminino;2019-10-02;Grossmont
27252;Andrea;Stewart;Andrea Stewart;Feminino;2019-06-27;Oak Bay
27253;Connor;Jai;Connor Jai;Masculino;2019-06-27;Cliffside
27254;Theodore;Jimenez;Theodore Jimenez;Masculino;2019-10-20;Bremerton
27255;Xavier;Rivera;Xavier Rivera;Masculino;2019-10-10;Lake Oswego
27256;Caleb;Lopez;Caleb Lopez;Masculino;2019-10-21;Port Orchard
27257;Rebekah;Sara;Rebekah Sara;Feminino;2019-10-27;Chula Vista
27258;Christian;Flores;Christian Flores;Masculino;2019-11-02;Concord
27259;Angela;Diaz;Angela Diaz;Feminino;2019-06-18;Royal Oak
27260;Candice;Ma;Candice Ma;Feminino;2019-11-01;Burbank
27261;Omar;Chande;Omar Chande;Masculino;2019-11-18;Burien
27262;Courtney;Hill;Courtney Hill;Feminino;2019-11-22;Redmond
27263;Aaron;Kumar;Aaron Kumar;Masculino;2019-10-31;San Diego
27264;Jacob;Clark;Jacob Clark;Masculino;2019-11-16;Renton
27265;Isabella;Thomas;Isabella Thomas;Feminino;2019-06-03;Metchosin
27266;Riley;Gonzales;Riley Gonzales;Feminino;2019-11-02;San Gabriel
27267;Emily;Davis;Emily Davis;Feminino;2019-08-14;Shawnee
27268;Latasha;Serrano;Latasha Serrano;Feminino;2019-11-04;Chula Vista
27269;Victoria;Lee;Victoria Lee;Feminino;2019-11-10;Walla Walla
27270;Connor;Collins;Connor Collins;Masculino;2019-09-20;Newton
27271;Anna;Reed;Anna Reed;Feminino;2019-11-23;Edmonds
27272;Elijah;Chen;Elijah Chen;Masculino;2019-11-08;Milwaukie
27273;Marcus;Miller;Marcus Miller;Masculino;2019-11-04;Lakewood
27274;Marcus;Morris;Marcus Morris;Masculino;2019-11-22;Lincoln Acres
27275;Aidan;Powell;Aidan Powell;Masculino;2019-11-27;Spring Valley
27276;Faith;Alexander;Faith Alexander;Feminino;2019-11-22;Berkeley
27277;Jeremy;Wood;Jeremy Wood;Masculino;2019-11-25;El Cajon
27278;Brian;Cook;Brian Cook;Masculino;2020-11-12;Novato
27279;Katelyn;Brooks;Katelyn Brooks;Feminino;2019-11-16;Issaquah
27280;Naomi;Gutierrez;Naomi Gutierrez;Feminino;2019-11-08;Burbank
27281;Jenny;Nath;Jenny Nath;Feminino;2019-11-25;Clearwater
27282;Barry;Perez;Barry Perez;Masculino;2020-10-08;Calgary
27283;Jamie;Hernandez;Jamie Hernandez;Masculino;2020-02-09;Cliffside
27284;Danielle;Bailey;Danielle Bailey;Feminino;2020-05-24;Seattle
27285;Zachary;Jones;Zachary Jones;Masculino;2019-09-17;Port Hammond
27286;Shawn;Pal;Shawn Pal;Masculino;2019-11-20;Chicago
27287;Samuel;Perez;Samuel Perez;Masculino;2019-11-22;Los Angeles
27288;Destiny;Richardson;Destiny Richardson;Feminino;2019-11-10;Newport Beach
27289;Anna;Long;Anna Long;Feminino;2019-10-29;National City
27290;Marcus;Evans;Marcus Evans;Masculino;2020-07-26;Puyallup
27291;Bobby;Mehta;Bobby Mehta;Masculino;2019-10-28;Burien
27292;Julia;Evans;Julia Evans;Feminino;2019-10-31;Oregon City
27293;Kaitlyn;Jackson;Kaitlyn Jackson;Feminino;2020-02-19;Glendale
27294;Ana;Bradley;Ana Bradley;Feminino;2019-11-24;San Carlos
27295;Wyatt;Taylor;Wyatt Taylor;Masculino;2019-11-17;Lynnwood
27296;Rodrigo;Ready;Rodrigo Ready;Masculino;2019-11-25;El Cajon
27297;Ashley;Coleman;Ashley Coleman;Feminino;2019-09-23;Cliffside
27298;Jennifer;Coleman;Jennifer Coleman;Feminino;2019-09-22;Haney
27299;Micheal;Gutierrez;Micheal Gutierrez;Masculino;2019-10-19;Port Macquarie
27300;Robert;Baker;Robert Baker;Masculino;2020-03-18;Langford
27301;Clarence;Zhou;Clarence Zhou;Masculino;2020-10-24;Burlingame
27302;Charles;Smith;Charles Smith;Masculino;2020-12-13;Chatou
27303;Arturo;Yang;Arturo Yang;Masculino;2020-07-22;Paris
27304;Alexandra;Robinson;Alexandra Robinson;Feminino;2020-09-30;Roubaix
27305;Terry;Nara;Terry Nara;Masculino;2020-12-15;Peterborough
27306;Tony;Black;Tony Black;Masculino;2020-08-16;Paris
27307;Andre;Prasad;Andre Prasad;Masculino;2020-07-18;Paderborn
27308;Marie;Rana;Marie Rana;Feminino;2020-04-07;Billericay
27309;Tony;Deng;Tony Deng;Masculino;2020-03-01;Mühlheim
27310;Isabella;Hill;Isabella Hill;Feminino;2020-10-18;Ingolstadt
27311;Jenna;Adams;Jenna Adams;Feminino;2020-07-18;Villeneuve-d'Ascq
27312;Sandra;Sun;Sandra Sun;Feminino;2020-10-09;Offenbach
27313;Diane;Moreno;Diane Moreno;Feminino;2020-05-05;Versailles
27314;Jarrod;Arthur;Jarrod Arthur;Masculino;2020-07-17;Berlin
27315;James;Mitchell;James Mitchell;Masculino;2021-01-06;Saarlouis
27316;Jarrod;Malhotra;Jarrod Malhotra;Masculino;2020-03-03;Solingen
27317;Raymond;Lopez;Raymond Lopez;Masculino;2020-10-23;Milton Keynes
27318;James;Bryant;James Bryant;Masculino;2021-01-04;Paris
27319;Ian;Bryant;Ian Bryant;Masculino;2020-12-25;York
27320;Jose;Green;Jose Green;Masculino;2020-11-17;Solingen
27321;Dylan;Zhang;Dylan Zhang;Masculino;2020-02-23;Saarlouis
27322;Derrick;Bradley;Derrick Bradley;Masculino;2020-04-02;Paris
27323;Michele;Shan;Michele Shan;Feminino;2020-02-03;Roubaix
27324;Candice;Xu;Candice Xu;Feminino;2020-12-09;Villeneuve-d'Ascq
27325;Todd;Liang;Todd Liang;Masculino;2020-03-13;Hannover
27326;Ashlee;Goel;Ashlee Goel;Feminino;2020-07-17;Tremblay-en-France
27327;Melody;Nicholls;Melody Nicholls;Feminino;2020-05-25;Saarlouis
27328;Edgar;Srini;Edgar Srini;Masculino;2021-01-21;Lille
27329;Gloria;Vazquez;Gloria Vazquez;Feminino;2020-06-15;Roncq
27330;Brendan;Nara;Brendan Nara;Masculino;2020-12-27;Hamburg
27331;Julia;Richardson;Julia Richardson;Feminino;2020-02-02;Billericay
27332;Tony;Raji;Tony Raji;Masculino;2020-09-11;Saint Ouen
27333;Kathryn;Luo;Kathryn Luo;Feminino;2020-10-26;Stuttgart
27334;Corey;Yuan;Corey Yuan;Masculino;2020-09-01;Suresnes
27335;Ricardo;Raji;Ricardo Raji;Masculino;2020-12-18;Tremblay-en-France
27336;George;Suri;George Suri;Masculino;2020-04-12;Werne
27337;Julia;Hall;Julia Hall;Feminino;2020-08-28;Watford
27338;Virginia;Lopez;Virginia Lopez;Feminino;2019-09-30;North Sydney
27339;Ann;Sai;Ann Sai;Feminino;2019-10-30;Silverwater
27340;Francis;Carlson;Francis Carlson;Masculino;2019-11-16;Springwood
27341;Kari;Sanz;Kari Sanz;Feminino;2019-11-17;Lavender Bay
27342;Henry;Rana;Henry Rana;Masculino;2019-11-13;Melbourne
27343;Dale;Nath;Dale Nath;Masculino;2020-07-06;Rockhampton
27344;Hector;Sanz;Hector Sanz;Masculino;2020-05-21;Geelong
27345;Darrell;Shan;Darrell Shan;Masculino;2020-10-27;Port Macquarie
27346;Leslie;Dominguez;Leslie Dominguez;Feminino;2019-11-09;Hawthorne
27347;Jeffery;Lin;Jeffery Lin;Masculino;2020-06-14;Hobart
27348;Clayton;Zhou;Clayton Zhou;Masculino;2019-11-09;Hawthorne
27349;Sheila;Diaz;Sheila Diaz;Feminino;2021-01-10;Sunbury
27350;Arthur;Subram;Arthur Subram;Masculino;2020-04-01;Seaford
27351;Jenny;Liang;Jenny Liang;Feminino;2020-06-05;Darlinghurst
27352;Douglas;Subram;Douglas Subram;Masculino;2019-11-08;Findon
27353;Gilbert;Andersen;Gilbert Andersen;Masculino;2019-11-01;Hobart
27354;Deanna;Patel;Deanna Patel;Feminino;2019-11-10;Silverwater
27355;Nelson;Suarez;Nelson Suarez;Masculino;2019-11-08;Sydney
27356;Mayra;Lopez;Mayra Lopez;Feminino;2019-11-26;Silverwater
27357;Victor;Gutierrez;Victor Gutierrez;Masculino;2020-09-16;Geelong
27358;Devon;Shen;Devon Shen;Masculino;2020-04-27;Hervey Bay
27359;Morgan;Davis;Morgan Davis;Feminino;2019-11-20;Warrnambool
27360;Kurt;Kumar;Kurt Kumar;Masculino;2020-04-14;Findon
27361;Valerie;Yang;Valerie Yang;Feminino;2020-09-19;Milsons Point
27362;Alex;Cooper;Alex Cooper;Masculino;2019-11-27;Geelong
27363;Tara;Jai;Tara Jai;Feminino;2020-07-09;Coffs Harbour
27364;Cedric;Li;Cedric Li;Masculino;2020-03-01;Seaford
27365;Jimmy;Jimenez;Jimmy Jimenez;Masculino;2019-11-18;East Brisbane
27366;Bob;Alan;Bob Alan;Masculino;2019-11-13;South Melbourne
27367;Sydney;Adams;Sydney Adams;Feminino;2020-08-08;Hervey Bay
27368;Brandy;Gonzalez;Brandy Gonzalez;Feminino;2020-03-06;Brisbane
27369;Pamela;Raman;Pamela Raman;Feminino;2020-05-20;East Brisbane
27370;Stephanie;Bell;Stephanie Bell;Feminino;2019-11-09;Townsville
27371;Carolyn;Srini;Carolyn Srini;Feminino;2019-11-01;Geelong
27372;Andre;Sai;Andre Sai;Masculino;2020-12-30;Bradenton
27373;Eduardo;Rivera;Eduardo Rivera;Masculino;2020-05-24;Woodburn
27374;Robert;Phillips;Robert Phillips;Masculino;2020-11-16;Bremerton
27375;Nicole;Wilson;Nicole Wilson;Feminino;2020-03-20;Puyallup
27376;Courtney;Gonzalez;Courtney Gonzalez;Feminino;2020-11-13;Marysville
27377;Melanie;Alexander;Melanie Alexander;Feminino;2021-01-03;Langford
27378;Samantha;Lee;Samantha Lee;Feminino;2020-10-14;N. Vancouver
27379;Isabel;Ross;Isabel Ross;Feminino;2020-08-05;Imperial Beach
27380;Eric;Green;Eric Green;Masculino;2020-05-25;Langford
27381;Miguel;Sanz;Miguel Sanz;Feminino;2020-11-18;Burbank
27382;Kaitlin;Chapman;Kaitlin Chapman;Feminino;2020-04-13;Colma
27383;Jay;Hernandez;Jay Hernandez;Masculino;2021-01-23;Concord
27384;Eric;Patterson;Eric Patterson;Masculino;2020-06-06;Port Hammond
27385;Jonathon;Ramos;Jonathon Ramos;Masculino;2020-09-16;Burbank
27386;James;Garcia;James Garcia;Masculino;2020-08-01;Burlingame
27387;Noah;Washington;Noah Washington;Masculino;2020-03-27;Oregon City
27388;Xavier;Cox;Xavier Cox;Masculino;2020-04-12;Spokane
27389;Lucas;Henderson;Lucas Henderson;Masculino;2020-03-06;Woodland Hills
27390;Leah;Zeng;Leah Zeng;Feminino;2020-12-08;Burien
27391;Logan;Young;Logan Young;Masculino;2020-07-15;Kirkland
27392;Felicia;Romero;Felicia Romero;Feminino;2021-01-27;Bellflower
27393;Sierra;Hernandez;Sierra Hernandez;Feminino;2020-03-12;Cliffside
27394;Kyle;Alexander;Kyle Alexander;Masculino;2020-09-04;Lebanon
27395;Jenny;Lu;Jenny Lu;Feminino;2020-10-03;Beaverton
27396;Adrian;Cook;Adrian Cook;Masculino;2020-08-15;Edmonds
27397;Alex;James;Alex James;Masculino;2020-11-23;Glendale
27398;Alexis;Lee;Alexis Lee;Feminino;2020-09-29;Torrance
27399;Thomas;Parker;Thomas Parker;Masculino;2020-04-24;Coronado
27400;Miguel;Coleman;Miguel Coleman;Masculino;2020-02-03;Westminster
27401;Micah;He;Micah He;Masculino;2020-04-30;Cliffside
27402;Adam;Nelson;Adam Nelson;Masculino;2020-10-21;Vancouver
27403;Dylan;Coleman;Dylan Coleman;Masculino;2020-11-16;N. Vancouver
27404;Maria;Mitchell;Maria Mitchell;Feminino;2019-09-23;Vancouver
27405;Jackson;Shan;Jackson Shan;Masculino;2019-10-30;San Gabriel
27406;Richard;Sanchez;Richard Sanchez;Masculino;2019-10-10;Westminster
27407;Faith;Griffin;Faith Griffin;Feminino;2019-11-02;Portland
27408;Tabitha;Sanchez;Tabitha Sanchez;Feminino;2020-09-03;Concord
27409;Preston;Smith;Preston Smith;Masculino;2020-06-19;Colma
27410;Brianna;Patterson;Brianna Patterson;Feminino;2020-05-19;San Carlos
27411;Mason;Bendixen;Mason Bendixen;Masculino;2020-06-04;Corvallis
27412;Miguel;Price;Miguel Price;Masculino;2020-10-25;Imperial Beach
27413;Kaitlyn;Reed;Kaitlyn Reed;Feminino;2020-05-30;Langford
27414;Julia;Young;Julia Young;Feminino;2020-07-18;Shawnee
27415;Trevor;Butler;Trevor Butler;Masculino;2020-02-01;Shawnee
27416;Jeremiah;Morris;Jeremiah Morris;Masculino;2019-11-23;Sedro Woolley
27417;Edwin;She;Edwin She;Masculino;2020-10-21;Coronado
27418;Mya;Coleman;Mya Coleman;Feminino;2019-11-15;Woodland Hills
27419;Rebekah;Mehta;Rebekah Mehta;Feminino;2020-06-08;Cliffside
27420;Samuel;Turner;Samuel Turner;Masculino;2020-02-09;Port Hammond
27421;Mindy;Chander;Mindy Chander;Feminino;2019-11-05;Braintree
27422;Evan;Gonzalez;Evan Gonzalez;Masculino;2020-10-05;Woodburn
27423;Dakota;Butler;Dakota Butler;Masculino;2019-11-15;Coronado
27424;Luis;Mitchell;Luis Mitchell;Masculino;2019-11-20;La Jolla
27425;Steven;Morris;Steven Morris;Masculino;2019-10-29;Los Angeles
27426;Evan;Stewart;Evan Stewart;Masculino;2020-08-04;National City
27427;Mason;Young;Mason Young;Masculino;2019-11-27;Santa Monica
27428;Paige;Foster;Paige Foster;Feminino;2020-06-29;Royal Oak
27429;Stephanie;Ward;Stephanie Ward;Feminino;2019-10-23;Westminster
27430;Stephanie;Young;Stephanie Young;Feminino;2020-07-24;Bremerton
27431;Ethan;Jenkins;Ethan Jenkins;Masculino;2019-11-25;Oregon City
27432;Craig;Ruiz;Craig Ruiz;Masculino;2020-11-12;Chula Vista
27433;Barry;Garcia;Barry Garcia;Masculino;2020-07-28;Colma
27434;David;Patterson;David Patterson;Masculino;2021-01-23;Lincoln Acres
27435;Alexandra;Johnson;Alexandra Johnson;Feminino;2020-05-09;Mill Valley
27436;Carmen;Mehta;Carmen Mehta;Feminino;2020-11-16;Cliffside
27437;Gabriella;Reed;Gabriella Reed;Feminino;2020-04-02;Metchosin
27438;Alejandro;Shan;Alejandro Shan;Masculino;2020-05-21;Bellflower
27439;Chase;Ramirez;Chase Ramirez;Masculino;2019-11-20;Glendale
27440;Trinity;Howard;Trinity Howard;Feminino;2019-11-01;Olympia
27441;Jose;Ross;Jose Ross;Masculino;2020-02-06;Shawnee
27442;Janelle;Raman;Janelle Raman;Feminino;2020-05-28;Colma
27443;Jessica;Jackson;Jessica Jackson;Feminino;2020-04-27;Novato
27444;Kayla;Martinez;Kayla Martinez;Feminino;2020-10-22;Walla Walla
27445;Shaun;Tang;Shaun Tang;Masculino;2020-10-26;Colma
27446;Tyler;Jones;Tyler Jones;Masculino;2019-11-11;Santa Monica
27447;Miranda;Hayes;Miranda Hayes;Feminino;2019-10-28;Woodland Hills
27448;Marc;Romero;Marc Romero;Masculino;2019-11-19;Chandler
27449;Bryan;Cox;Bryan Cox;Masculino;2019-10-29;San Carlos
27450;Abigail;Ross;Abigail Ross;Feminino;2019-11-24;Walla Walla
27451;Thomas;Washington;Thomas Washington;Masculino;2020-07-31;Langford
27452;Evan;Watson;Evan Watson;Masculino;2019-11-22;Woodland Hills
27453;Carson;Henderson;Carson Henderson;Masculino;2019-11-12;Coronado
27454;Benjamin;Wang;Benjamin Wang;Masculino;2020-06-14;Langley
27455;Brianna;Jenkins;Brianna Jenkins;Feminino;2019-11-27;Lebanon
27456;Jackson;Hughes;Jackson Hughes;Masculino;2020-10-15;Marysville
27457;Elizabeth;Walker;Elizabeth Walker;Feminino;2020-08-29;Oregon City
27458;Roger;Liang;Roger Liang;Masculino;2020-07-02;Berkeley
27459;Kevin;Kumar;Kevin Kumar;Masculino;2019-12-18;Burbank
27460;Grant;Goel;Grant Goel;Masculino;2019-12-17;Chula Vista
27461;Arianna;Coleman;Arianna Coleman;Feminino;2020-07-10;Yakima
27462;Xavier;Rodriguez;Xavier Rodriguez;Masculino;2020-11-05;Bellflower
27463;Rachel;Morgan;Rachel Morgan;Feminino;2020-03-11;Chula Vista
27464;Jacquelyn;Torres;Jacquelyn Torres;Feminino;2020-09-18;Port Macquarie
27465;Seth;Garcia;Seth Garcia;Masculino;2020-06-09;Woodburn
27466;Abigail;Murphy;Abigail Murphy;Feminino;2020-06-09;Yakima
27467;Jackson;Coleman;Jackson Coleman;Masculino;2019-12-20;Coronado
27468;Robert;Powell;Robert Powell;Masculino;2019-12-16;El Cajon
27469;Anne;Gill;Anne Gill;Feminino;2019-11-24;North Sydney
27470;Raquel;Dominguez;Raquel Dominguez;Feminino;2019-12-19;Springwood
27471;Susan;Gao;Susan Gao;Feminino;2019-12-18;Perth
27472;Mindy;Chande;Mindy Chande;Feminino;2019-12-18;Townsville
27473;Gabriel;Lal;Gabriel Lal;Masculino;2019-12-08;Warrnambool
27474;Alexandria;Hayes;Alexandria Hayes;Feminino;2020-07-15;Burien
27475;Alexa;Bailey;Alexa Bailey;Feminino;2020-12-26;Olympia
27476;Alexis;Alexander;Alexis Alexander;Feminino;2020-11-24;Bellflower
27477;Hunter;Wright;Hunter Wright;Masculino;2020-06-30;Berkeley
27478;Sheila;Alvarez;Sheila Alvarez;Feminino;2020-04-09;Chula Vista
27479;Kaitlyn;Sanders;Kaitlyn Sanders;Feminino;2020-03-28;Glendale
27480;Chloe;Parker;Chloe Parker;Feminino;2021-01-23;Lincoln Acres
27481;Oscar;Gonzales;Oscar Gonzales;Masculino;2020-08-08;San Gabriel
27482;Gary;Diaz;Gary Diaz;Masculino;2020-03-06;Coffs Harbour
27483;Thomas;Shan;Thomas Shan;Masculino;2019-12-02;Hervey Bay
27484;Kristen;Zhang;Kristen Zhang;Feminino;2019-12-11;Melbourne
27485;Nina;Tang;Nina Tang;Feminino;2019-12-18;Milsons Point
27486;Mathew;Gill;Mathew Gill;Masculino;2019-12-23;Lavender Bay
27487;Cedric;Guo;Cedric Guo;Masculino;2019-11-28;Springwood
27488;Sheila;Munoz;Sheila Munoz;Feminino;2019-11-30;Rhodes
27489;Haley;Hall;Haley Hall;Feminino;2019-11-30;Warrnambool
27490;Natasha;Martin;Natasha Martin;Feminino;2019-11-30;Warrnambool
27491;Maurice;Luo;Maurice Luo;Masculino;2020-07-12;Matraville
27492;Clayton;Lin;Clayton Lin;Masculino;2019-12-11;Melbourne
27493;Barbara;Zheng;Barbara Zheng;Feminino;2019-12-02;South Melbourne
27494;Virginia;Perez;Virginia Perez;Feminino;2019-12-25;Silverwater
27495;Nina;Luo;Nina Luo;Feminino;2020-09-18;Rhodes
27496;Stanley;Suri;Stanley Suri;Masculino;2020-04-29;Melbourne
27497;Johnathan;Rana;Johnathan Rana;Masculino;2020-06-13;Coffs Harbour
27498;Marie;Ruiz;Marie Ruiz;Feminino;2019-12-02;Newcastle
27499;Barbara;Kumar;Barbara Kumar;Feminino;2019-12-03;Rhodes
27500;Luis;Hill;Luis Hill;Masculino;2019-12-25;Melton
27501;Darren;Alonso;Darren Alonso;Masculino;2020-07-11;Lavender Bay
27502;Tyler;Thompson;Tyler Thompson;Masculino;2020-01-30;Westminster
27503;Warren;Shen;Warren Shen;Masculino;2020-08-03;Chicago
27504;Rebecca;Lopez;Rebecca Lopez;Feminino;2019-12-07;Lake Oswego
27505;Bonnie;Skelly;Bonnie Skelly;Feminino;2020-08-28;Burlingame
27506;Carla;Srini;Carla Srini;Feminino;2020-07-15;Burlingame
27507;Valerie;Li;Valerie Li;Feminino;2021-01-07;Colma
27508;James;Edwards;James Edwards;Masculino;2019-12-14;Berkeley
27509;Zachary;Johnson;Zachary Johnson;Masculino;2020-03-20;Yakima
27510;Cole;Bailey;Cole Bailey;Masculino;2020-10-27;Burlingame
27511;Bethany;Goel;Bethany Goel;Feminino;2020-07-25;Port Macquarie
27512;Joe;Lopez;Joe Lopez;Masculino;2020-07-02;Rhodes
27513;Cara;Zheng;Cara Zheng;Feminino;2020-07-05;Sunbury
27514;Daisy;Navarro;Daisy Navarro;Feminino;2020-07-22;Bendigo
27515;Keith;Becker;Keith Becker;Masculino;2020-07-01;Coffs Harbour
27516;Charles;Murphy;Charles Murphy;Masculino;2021-01-02;Sydney
27517;Jessie;Xu;Jessie Xu;Masculino;2020-07-30;Bendigo
27518;Stefanie;Perez;Stefanie Perez;Feminino;2020-05-06;South Melbourne
27519;Alejandro;Li;Alejandro Li;Masculino;2020-11-30;Matraville
27520;Francis;Navarro;Francis Navarro;Masculino;2020-05-18;Perth
27521;Gabriel;Foster;Gabriel Foster;Masculino;2019-12-26;Chula Vista
27522;Madeline;Carter;Madeline Carter;Feminino;2020-08-02;Metchosin
27523;Kayla;Martin;Kayla Martin;Feminino;2019-12-19;Bellingham
27524;Denise;Suri;Denise Suri;Feminino;2019-12-23;Burien
27525;Ariana;Sanders;Ariana Sanders;Feminino;2020-03-08;Edmonds
27526;Ramon;Ma;Ramon Ma;Masculino;2020-03-22;Beverly Hills
27527;Tina;Sanchez;Tina Sanchez;Feminino;2019-12-15;Concord
27528;Jade;Stewart;Jade Stewart;Feminino;2020-09-10;Los Angeles
27529;Rachel;White;Rachel White;Feminino;2020-08-22;San Carlos
27530;Maria;Ross;Maria Ross;Feminino;2020-03-24;Spring Valley
27531;Abigail;Bailey;Abigail Bailey;Feminino;2019-12-12;Renton
27532;Kaitlyn;Flores;Kaitlyn Flores;Feminino;2020-12-29;Lynnwood
27533;Allison;Perez;Allison Perez;Feminino;2020-04-16;Bellflower
27534;Candace;Chapman;Candace Chapman;Feminino;2019-12-07;Burlingame
27535;Ian;Cook;Ian Cook;Masculino;2019-12-05;San Francisco
27536;Victoria;Wilson;Victoria Wilson;Feminino;2019-11-25;Victoria
27537;Amanda;Bryant;Amanda Bryant;Feminino;2019-12-05;Oakland
27538;José;Jackson;José Jackson;Masculino;2021-01-20;Beaverton
27539;Samuel;Winston;Samuel Winston;Masculino;2019-12-26;Colma
27540;Jacqueline;Butler;Jacqueline Butler;Feminino;2019-12-18;Glendale
27541;Samantha;Martin;Samantha Martin;Feminino;2019-12-07;Novato
27542;Jessica;Rivera;Jessica Rivera;Feminino;2019-12-06;Everett
27543;Katherine;Griffin;Katherine Griffin;Feminino;2019-12-09;Oakland
27544;Marissa;Hayes;Marissa Hayes;Feminino;2019-12-19;Berkeley
27545;Lucas;Garcia;Lucas Garcia;Masculino;2019-11-25;Langley
27546;Jackson;Ross;Jackson Ross;Masculino;2019-12-21;Lakewood
27547;Kevin;Hill;Kevin Hill;Masculino;2019-12-03;Torrance
27548;Mason;Green;Mason Green;Masculino;2020-12-23;Ballard
27549;Hunter;Johnson;Hunter Johnson;Masculino;2019-11-28;Walla Walla
27550;Marcus;Blue;Marcus Blue;Masculino;2019-11-27;Westminster
27551;Antonio;Long;Antonio Long;Masculino;2019-12-06;Corvallis
27552;Shannon;Guo;Shannon Guo;Feminino;2019-12-07;Coronado
27553;Julia;Sanders;Julia Sanders;Feminino;2019-11-29;San Carlos
27554;Jordyn;West;Jordyn West;Feminino;2019-12-16;La Jolla
27555;Isabella;Alexander;Isabella Alexander;Feminino;2019-12-10;Torrance
27556;Amanda;Cox;Amanda Cox;Feminino;2019-12-26;W. Linn
27557;Richard;Thomas;Richard Thomas;Masculino;2019-11-02;Metchosin
27558;Caleb;Kumar;Caleb Kumar;Masculino;2019-12-06;Sedro Woolley
27559;Emily;Rodriguez;Emily Rodriguez;Feminino;2019-12-24;Spokane
27560;Grace;Patterson;Grace Patterson;Feminino;2019-11-22;Oak Bay
27561;Kimberly;Brooks;Kimberly Brooks;Feminino;2020-02-26;West Covina
27562;Haley;Bailey;Haley Bailey;Feminino;2021-01-24;Vancouver
27563;Devin;Bennett;Devin Bennett;Masculino;2020-06-28;W. Linn
27564;Kevin;Lal;Kevin Lal;Masculino;2020-05-26;Burbank
27565;Kayla;Wood;Kayla Wood;Feminino;2020-02-27;Downey
27566;Tristan;Long;Tristan Long;Masculino;2020-06-19;Torrance
27567;Miranda;Foster;Miranda Foster;Feminino;2020-11-10;Sedro Woolley
27568;Miguel;Evans;Miguel Evans;Masculino;2019-12-25;Milwaukie
27569;Jocelyn;Wood;Jocelyn Wood;Feminino;2019-12-10;Woodland Hills
27570;Natasha;Navarro;Natasha Navarro;Feminino;2019-12-04;Burien
27571;Shannon;Gao;Shannon Gao;Feminino;2019-12-27;Colma
27572;Isaiah;Carter;Isaiah Carter;Masculino;2019-12-09;El Cajon
27573;Hunter;Lal;Hunter Lal;Masculino;2019-12-05;Torrance
27574;Madeline;Hill;Madeline Hill;Feminino;2019-12-17;Santa Monica
27575;Emma;Wilson;Emma Wilson;Feminino;2019-11-30;Burbank
27576;Caroline;Gonzales;Caroline Gonzales;Feminino;2019-12-11;Milwaukie
27577;Patrick;Cook;Patrick Cook;Masculino;2018-01-06;Port Orchard
27578;Courtney;Carter;Courtney Carter;Feminino;2018-01-14;Lakewood
27579;Bruce;Suarez;Bruce Suarez;Masculino;2020-10-18;Chula Vista
27580;Krista;Blanco;Krista Blanco;Feminino;2020-10-06;Sydney
27581;Phillip;Kapoor;Phillip Kapoor;Masculino;2020-08-10;Hervey Bay
27582;Latoya;Nath;Latoya Nath;Feminino;2020-08-08;Brisbane
27583;Calvin;Xu;Calvin Xu;Masculino;2020-08-08;Cloverdale
27584;Tina;Malhotra;Tina Malhotra;Feminino;2020-08-21;South Melbourne
27585;Candace;Subram;Candace Subram;Feminino;2020-08-14;Hobart
27586;Jenny;She;Jenny She;Feminino;2020-11-16;Coffs Harbour
